id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
33537,France,"89-91 Soft, open style of wine from one of the largest estates in the Médoc. The wine has fresh berry fruits, tingling acidity, very fresh.",Barrel sample,90,,Bordeaux,Haut-Médoc,Napa,Roger Voss,@vossroger,Château Larose-Trintaudon 2010 Barrel sample  (Haut-Médoc),Bordeaux-style Red Blend,Château Larose-Trintaudon
33560,Italy,"This gorgeous super Tuscan opens with inky dark concentration and bright aromas of dark cherry and prune. It feels soft, lush and creamy in the mouth. Pair it with stewed game meat.",Insoglio del Cinghiale,90,,Tuscany,Toscana,Sonoma,,,Tenuta di Biserno 2011 Insoglio del Cinghiale Red (Toscana),Red Blend,Tenuta di Biserno
33672,Italy,"This pure expression of Nerello Mascalese opens with bright berry intensity and drying mineral nuances of brimstone and lead pencil. The mouthfeel is fresh, lean and etched.",Vajasindi Làvico,89,,Sicily & Sardinia,Sicilia,Willamette Valley,,,Duca di Salaparuta 2009 Vajasindi Làvico Nerello Mascalese (Sicilia),Nerello Mascalese,Duca di Salaparuta
33748,Italy,"Made entirely with Ribolla Gialla, this has aromas of Abate Fetel pear and white spring flower. The fresh savory palate offers yellow peach, lemon zest and a pleasant note of bitter almond alongside bright acidity.",,88,12.0,Northeastern Italy,Collio,Southern Oregon,Kerin O’Keefe,@kerinokeefe,Ferruccio Sgubin 2015 Ribolla Gialla (Collio),Ribolla Gialla,Ferruccio Sgubin
33887,Austria,"Earthy, savory notes of yeast and miso swing alongside the green pear flavors. There is spice and concentration on the midpalate and some tingling pepper spice.",Altweingarten,88,12.0,Wagram,,Southern Oregon,Anne Krebiehl MW,@AnneInVino,Eschenhof Holzer 2015 Altweingarten Grüner Veltliner (Wagram),Grüner Veltliner,Eschenhof Holzer
33925,New Zealand,"A big, mouth-filling Merlot, loaded with mocha, black cherries and dried herbs and picking up anise and vanilla notes on the finish. The mouthfeel is special, leaving a creamy coating of tannins behind as the flavors do a slow, delicate fade. Food pairing might be problematic in its youthful baby fat—it's probably best alone or with cheese now, or age it a few years and serve with herb-crusted roasts.",Seven Poplars Vineyard,90,,Hawke's Bay,,Central Coast,Joe Czerwinski,@JoeCz,Craggy Range 1999 Seven Poplars Vineyard Merlot (Hawke's Bay),Merlot,Craggy Range
33944,US,"It's hard to get around the slap of high alcohol in this wine, beginning with its diesel-oak nose and ever-present persistence of drying tannins. Bitter tea, cedar and leather add to the bombastic nature of this powerhouse.",Bear Crossing,83,130.0,California,Knights Valley,Sonoma,Virginie Boone,@vboone,Delectus 2012 Bear Crossing Cabernet Sauvignon (Knights Valley),Cabernet Sauvignon,Delectus
34036,Turkey,"Red violet in the glass, this blend of 85% Öküzgözü and 15% Cabernet Sauvignon has a nose of butterscotch and black cherry. Flavors do not coalesce completely, with cool notes of menthol and clove prevailing over flavors of tart cherry, raspberry and a hint of iodine.",,84,14.0,Turkey,,Oregon Other,Mike DeSimone,@worldwineguys,Diren 2010 Red (Turkey),Red Blend,Diren
34119,US,"With excellent concentration and a firm, dry texture, this is a serious wine that's tempting to drink now but will be better after 2018. It smells slightly cedary and black-cherry-like, and tastes deep and ripe but not at all sweet. It will be waiting in the cellar for a good occasion with a choice cut of meat.",True Grit Reserve,91,30.0,California,Mendocino,Sonoma,Jim Gordon,@gordone_cellars,Parducci 2014 True Grit Reserve Cabernet Sauvignon (Mendocino),Cabernet Sauvignon,Parducci
34336,US,"This producer continues to impress in quality and focus. Proving the point, this estate-grown white proffers inviting teases of jasmine and tropical-kissed peach and pear. Tangy acidity finds a complement of texture and body, delivering voluptuousness that remains elegant in the glass.",Estate Vineyard,93,27.0,California,Sonoma Coast,Sonoma,Virginie Boone,@vboone,Gundlach Bundschu 2014 Estate Vineyard Chardonnay (Sonoma Coast),Chardonnay,Gundlach Bundschu
34338,US,"This is intended as an Amarone-style wine, made from half Sangiovese and half Barbera. The alcohol hits almost 17%, yet it is quite dry. Though not especially Amarone-like to this taster, it is an interesting, well-made wine that approaches Port-like intensity without either sugar or spirits.",Seccopassa 'Appassimento',88,45.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Tre Nova 2006 Seccopassa 'Appassimento' Sangiovese (Columbia Valley (WA)),Sangiovese,Tre Nova
34364,Portugal,"A 50-50 blend of Touriga Nacional and Alicante Bouschet, this is rich and smooth. Its tannins provide a backbone of structure to its ripe, concentrated blackberry fruit. Ready to drink.",Bridão Private Collection,90,,Tejo,,Napa,Roger Voss,@vossroger,Adega Cooperativa do Cartaxo 2014 Bridão Private Collection Red (Tejo),Portuguese Red,Adega Cooperativa do Cartaxo
34400,US,"Adam Lee's bottling from an iconic vineyard offers thick black fruit on the nose as well as fields of fennel and a dense array of purple flowers including lavender. Ripe blackberry and blueberry fruit make for a warm palate, lifted by roasted fennel and lots of tarragon and wild mint.",Garys' Vineyard,93,39.0,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,@mattkettmann,Novy 2014 Garys' Vineyard Syrah (Santa Lucia Highlands),Syrah,Novy
34416,US,"Dry and rugged in tannins, this Zin displays a complex array of wild berry, tobacco, cocoa and dusty Asian spice flavors. It's a little heavy in liqueur-type softness. Calls for barbecue, grilled beef, or even dark chocolate.",Teldeschi Single Vineyard,90,35.0,California,Dry Creek Valley,Sonoma,,,Ravenswood 2007 Teldeschi Single Vineyard Zinfandel (Dry Creek Valley),Zinfandel,Ravenswood
34545,France,"Owned by the Trocard family since 1628, this vineyard has produced a rich and rounded 2010. Dominated by Merlot, it is solid, concentrated and ripe. Acidity cuts through the richness to give a full and fruity character at the end. Drink from 2016.",Cuvée 1628,90,70.0,Bordeaux,Lalande de Pomerol,Washington Other,Roger Voss,@vossroger,Château Laborde 2010 Cuvée 1628  (Lalande de Pomerol),Bordeaux-style Red Blend,Château Laborde
34570,Italy,"This bright, savory sparkler delivers Rainier cherry and orange zest flavors, along with hints of bread crust and pastry cream. Crisp acidity and a foamy mousse lend balance and finesse.",La Riserva Brut,90,,Central Italy,Lambrusco di Sorbara,Washington Other,Kerin O’Keefe,@kerinokeefe,Paltrinieri 2015 La Riserva Brut  (Lambrusco di Sorbara),Lambrusco di Sorbara,Paltrinieri
34809,Italy,"Elegant and fresh, this opens with enticing scents of orchard fruit, citrus and a yeasty whiff of bread crust. The vibrant, linear palate delivers pear, apple, hazelnut and nectarine zest alongside lively acidity and an elegant perlage.",Pas Dosé Metodo Classico,92,,Italy Other,Vino Spumante,Washington Other,Kerin O’Keefe,@kerinokeefe,Rizzi 2010 Pas Dosé Metodo Classico Sparkling (Vino Spumante),Sparkling Blend,Rizzi
34886,Australia,"Simple melon and vanilla aromas and flavors in a lightweight wine. It'll go fine with carryout rotisserie chicken on a busy weeknight, when something else might be overkill.",,83,7.0,Australia Other,Australia,Napa,Joe Czerwinski,@JoeCz,Cockatoo Ridge 2000 Chardonnay (Australia),Chardonnay,Cockatoo Ridge
34919,US,"With mouthwatering acidity, a stony minerality, modest alcohol and complex peach, green apple and tropical fruit flavors, this Chardonnay shows a Burgundian approach despite its California origins. Bone dry, it has a precise, chiseled elegance.",Tinaquaic Vineyard,92,37.0,California,Santa Maria Valley,Central Coast,,,Foxen 2012 Tinaquaic Vineyard Chardonnay (Santa Maria Valley),Chardonnay,Foxen
34968,France,This is a very rich wine with black fruit and bitter coffee flavors and dense tannins. Its weight is almost too much for the firm structure that is underneath.,,88,30.0,Bordeaux,Listrac-Médoc,Central Coast,Roger Voss,@vossroger,Château Cap Léon Veyrin 2009  Listrac-Médoc,Bordeaux-style Red Blend,Château Cap Léon Veyrin
35023,US,"This needs decanting, but after some air this Pinotage—a rarity in California—bears aromas of dark plum, cherry and leather pouch, followed by a deep root-beer note. Strong in flavor and body, the finish veers bitter before righting itself back on course.",Amorosa Vineyard,87,45.0,California,Lodi,Central Valley,Virginie Boone,@vboone,Loma Prieta 2009 Amorosa Vineyard Pinotage (Lodi),Pinotage,Loma Prieta
35177,Argentina,"A bit fleshy and melony on the nose, and also flowery. The palate has a full feel despite present acids, and the apple and citrus palate is clean and slightly green. Shows all the basics on a sweet, soft frame.",,86,13.0,Mendoza Province,Mendoza,Long Island,Michael Schachner,@wineschach,Tomero 2010 Torrontés (Mendoza),Torrontés,Tomero
35254,Portugal,The wine is all attractive fruit and crisp acidity. The lemon and ripe apple flavors are fed through this acidity to give a great lift to the creamy texture. Drink from late 2017.,,88,17.0,Dão,,Willamette Valley,Roger Voss,@vossroger,Quinta das Marias 2016 Encruzado (Dão),Encruzado,Quinta das Marias
35316,Austria,"Clean-cut zesty freshness pervades nose and palate with lively, ripe and toothsome citrus zest: mandarin and lemon dominate. The palate is sleek and slender with focus and verve. Wonderfully bracing.",Zöbing,90,30.0,Kamptal,,Sonoma,Anne Krebiehl MW,@AnneInVino,Hirsch 2015 Zöbing Riesling (Kamptal),Riesling,Hirsch
35368,France,"The refreshing flavor of creamed apples and citrus shine in this ripe, generous wine. Its acidity and light, peppery touch make it delicious and ready to drink.",,89,18.0,France Other,Roussette de Savoie,Washington Other,Roger Voss,@vossroger,Les Rocailles 2016  Roussette de Savoie,Altesse,Les Rocailles
35508,France,"This is a structured, fruity wine, with red cherry flavors that go well with the drier edge of tannin. It has a layer of acidity that cuts through the ripe fruit showing a more ageworthy character. Keep this wine for 2–3 years, although with its fruitiness it can be drunk now.",Les Gandelins,88,,Beaujolais,Chénas,California Other,Roger Voss,@vossroger,Château des Jean-Loron 2010 Les Gandelins  (Chénas),Gamay,Château des Jean-Loron
35566,Georgia,"Light straw in color, this wine has a bright nose of pineapple and grapefruit. It fills the mouth with flavors of grapefruit and pineapple, with a touch of quince. The finish is a tad tart, with a pleasant note of passion fruit.",,87,15.0,Georgia,,Napa-Sonoma,Mike DeSimone,@worldwineguys,Doqi 2015 Rkatsiteli (Georgia),Rkatsiteli,Doqi
35912,Chile,"Spicy, briary cassis and wild berry aromas come with notes of mountain herbs. As per usual, Casa Real 2013 is in great shape; the palate is lush and cushioned but stern and balanced. Spicy cassis, plum and oaky flavors finish with a mix of wood spice and dried-fruit notes. Drink through 2026.",Casa Real Estate Bottled,93,85.0,Maipo Valley,,Central Valley,Michael Schachner,@wineschach,Santa Rita 2013 Casa Real Estate Bottled Cabernet Sauvignon (Maipo Valley),Cabernet Sauvignon,Santa Rita
35915,US,"Tastes a little simple and candied, but it's so delicious, you can hardly stop sipping. Rich and ripe in cherry and raspberry Lifesaver fruit and pie filling, with plenty of sweet vanilla and spice. Drink now.",Rim Rock Vineyard,87,55.0,California,San Luis Obispo County,Central Coast,,,Presqu'ile 2009 Rim Rock Vineyard Pinot Noir (San Luis Obispo County),Pinot Noir,Presqu'ile
36003,France,"Light, bright and crisp, this wine is based around grapes grown in the Loire Valley. It offers attractive apple and pear fruit flavors cut with acidity, with a tangy aftertaste.",La Petite Perrière,85,13.0,France Other,Vin de France,Southern Oregon,Roger Voss,@vossroger,Saget la Perrière 2015 La Petite Perrière Sauvignon Blanc (Vin de France),Sauvignon Blanc,Saget la Perrière
36123,US,"Planted in 1965, these are the oldest examples of this variety in the country. Jason Lett showcases this special fruit in this natural wine with no sulfites added and no cold stabilization. Light gold in color, the crisp apple flavors are forward, the balance is spot on and the finish polished. Drink now through 2020.",Original Vines,92,41.0,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,@paulgwine ,The Eyrie Vineyards 2015 Original Vines Pinot Gris (Dundee Hills),Pinot Gris,The Eyrie Vineyards
36138,US,"Bone dry, delicately structured and crisp in acidity, this doesn't show the richness you expect from Viognier. But it's elegant, with layers of lemons, limes, apricots, white pepper and vanilla bean. Drink it now with modern Asian fare.",Salem Ranch,87,18.0,California,Dry Creek Valley,Sonoma,,,People's Wine Revolution 2013 Salem Ranch Viognier (Dry Creek Valley),Viognier,People's Wine Revolution
36184,Chile,"This wine's crusty, minerally aromas of black fruit are lightly toasted and earthy. On the palate, it feels tannic and high in acidity, with roasted, earthy flavors of plum and raspberry. Concentrated and grabby on the finish, it has a touch of lemony oak and astringency.",Signature,87,40.0,Maipo Valley,,Central Coast,Michael Schachner,@wineschach,Apaltagua 2010 Signature Cabernet Sauvignon (Maipo Valley),Cabernet Sauvignon,Apaltagua
36426,Chile,"Forceful on the nose, with herbal, saucy, rubbery aromas. It's weighty in the mouth, with blackberry, herbal tomato and dry spice flavors. Feels pretty good on the finish, which comes with a lasting herbal accent. A little grating but solid enough.",Reserva,85,11.0,Casablanca Valley,,Oregon Other,Michael Schachner,@wineschach,Veramonte 2008 Reserva Merlot (Casablanca Valley),Merlot,Veramonte
36529,US,"The nose screams Viognier, with aromas of Juicy Fruit gum, white flowers and powdered candy necklace. A peaches-and-cream palate feels lush and viscous, yet the acid manages to keep things lively through the fuzzy-textured finish.",Estate Bottled,87,24.0,Virginia,Monticello,Long Island,Alexander Peartree,,Trump 2014 Estate Bottled Viognier (Monticello),Viognier,Trump
36753,Australia,"Asphalt, licorice and espresso mark the nose of this medium-bodied, juicy Shiraz. The flavors are brighter, hinting at rhubarb, yet still retaining a dark, tarry edge. Drink this mouthwatering wine over the next few years.",,90,15.0,South Australia,McLaren Vale,Finger Lakes,Joe Czerwinski,@JoeCz,Red Knot 2014 Shiraz (McLaren Vale),Shiraz,Red Knot
36812,Chile,"This largely neutral-smelling SB shows minor aromatic hints of pool chlorine and lemon rind. The palate is citrusy and generally well cut, with flavors of grapefruit, tangerine and tart apple that finish with a note of bitterness and green herbs.",Reserva,85,10.0,Maule Valley,,Finger Lakes,Michael Schachner,@wineschach,Viña Casas Patronales 2014 Reserva Sauvignon Blanc (Maule Valley),Sauvignon Blanc,Viña Casas Patronales
