id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
29601,US,"While briskly composed, this delicately bubbly blend of Chardonnay and Pinot Noir envelops the palate with a flurry of delicate foam. Late disgorged, it highlights flavors of pressed apples, pears and the faintest hint of brioche. Drink now.",Brut Méthode Champenoise,87,30.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Glenora 2005 Brut Méthode Champenoise  (Finger Lakes),Champagne Blend,Glenora
29611,US,"Sappy and deep, this brings a mouth-pleasing mix of citrus and stone fruits, broadening into a full midpalate. Full-bodied, it puts the emphasis on fruit, with just a trace of minerality.",Reserve Dry,91,21.0,Oregon,Ribbon Ridge,Willamette Valley,Paul Gregutt,@paulgwine ,Chehalem 2009 Reserve Dry Riesling (Ribbon Ridge),Riesling,Chehalem
29619,France,"With 60% of the Chardonnay in this wine coming from the vineyards of the Montagne de Reims, it is no surprise that it is rich and full in the mouth. The wine has weight along with a crisp minerality. Taut and tense, the aftertaste suggests that the wine will improve in bottle for a few months.",Blanc de Blancs Brut,90,65.0,Champagne,Champagne,Napa,Roger Voss,@vossroger,Lallier NV Blanc de Blancs Brut Chardonnay (Champagne),Chardonnay,Lallier
29656,US,"Notes of thyme, cocoa and broad dark fruit lead to a malleable, medium-full palate. The finish conveys tang and iron.",Estate Grown,86,28.0,Virginia,Monticello,Long Island,,,Pollak 2010 Estate Grown Meritage (Monticello),Meritage,Pollak
29658,Chile,"Aromas of cola, blackberry, cherry and mild herbs are cool and collected. Feels good, chunky and round, with plum, raspberry and more than enough herbal essence in the backdrop. Finishes herbal, spicy and peppery, which is textbook for this variety.",Single Vineyard Plot: Malva,87,15.0,Peumo,,Willamette Valley,Michael Schachner,@wineschach,Anakena 2010 Single Vineyard Plot: Malva Carmenère (Peumo),Carmenère,Anakena
29660,France,"With grapes from 40-year-old vines, this is a dense and concentrated wine. Yellow fruit as well as crisper citrus flavors give a balance between richness and freshness. It has high alcohol that shows in the light pepper edge although this doesn't detract from the fruitiness of the aftertaste. Drink from 2017.",Les Bernadats,89,25.0,Loire Valley,Pouilly-Fumé,Long Island,Roger Voss,@vossroger,Domaine Cédrick Bardin 2014 Les Bernadats  (Pouilly-Fumé),Sauvignon Blanc,Domaine Cédrick Bardin
29666,US,"This is a big, rich Cabernet whose powerful fruit stars. Blackberries, cherries, plums, cassis, cocoa and oak flavors flood the palate, dazzling despite the firm tannins. This holds its own with more expensive Cabernets from Napa Valley, and should develop well over the next 5–6 years.",,90,28.0,California,Chalk Hill,Sonoma,,,Reaper 2010 Cabernet Sauvignon (Chalk Hill),Cabernet Sauvignon,Reaper
29675,US,"Despite its unoaked nature, this wine reveals elements of baked and dried fruit, and an unexpected voluptuousness of full-bodied richness. Pear, apple and lemon interplay on the palate, while tangy acidity provides a satisfying end note.",Unoaked,90,20.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Pellegrini 2013 Unoaked Chardonnay (Russian River Valley),Chardonnay,Pellegrini
29678,US,"Waxy apple opens the nose before this tame stainless-steel aged white builds flavors of pear and vanilla extract amid a medium-bodied frame. More pear, with a wrapping of gingery spice, is featured on the finish.",Classic Collection,86,16.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Napa Cellars 2013 Classic Collection Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Napa Cellars
29681,US,"This smells smoky, meaty and slightly earthy—in an attractive way—and tastes almost as savory as it is fruity. Flavors resemble ripe plums with added cardamom, cinnamon and dried fennel. The texture is ultrasmooth and it seems to melt in the mouth, leaving a soft impression on the finish.",The Heritage Collection,89,13.0,California,Lodi,Central Valley,Jim Gordon,@gordone_cellars,Peirano 2012 The Heritage Collection Tempranillo (Lodi),Tempranillo,Peirano
29686,Germany,"This is a veritable bargain for the incredible quality it delivers. It's lavishly composed, with a flurry of floral, fruity attributes—cherry blossoms, sweet peaches, and yellow plums—all kissed with honey, and a shower of lemon-lime acidity. Enjoy now for its youthful exuberance, but put a few away to see its honeyed tones darken and mature over the next decade.",Auslese,93,45.0,Rheingau,,Columbia Valley,Anna Lee C. Iijima,,Schloss Vollrads 2011 Auslese Riesling (Rheingau),Riesling,Schloss Vollrads
29691,Spain,"Oaky, concentrated black-fruit aromas feature notes of graphite and savory earth. This Monastrell is deep, jammy and textured on a full-bodied palate. Spicy oak and black-plum flavors finish toasty, with hints of baking spices and dried herbs. Drink through 2019.",La Finca Selección Monastrell,90,35.0,Levante,Jumilla,Finger Lakes,Michael Schachner,@wineschach,Baica 2015 La Finca Selección Monastrell Monastrell (Jumilla),Monastrell,Baica
29699,Italy,"Fiore di Campo is a blended white wine from northeast Italy and as its Italian name suggests, there are indeed many aromas here that recall fresh field flowers. Distant accents of dried hay, crushed mineral and citrus fill out the background.",Fiore di Campo,87,22.0,Northeastern Italy,Venezia Giulia,Central Coast,,,Lis Neris 2008 Fiore di Campo White (Venezia Giulia),White Blend,Lis Neris
29708,US,"Crisp black-plum aromas are lifted by lavender, lilac and potpourri scents on the nose of this blend of 65% Cabernet Sauvignon and 35% Syrah. Lavish flavors of boysenberry pie, vanilla, nutmeg and pastry dough show on the layered palate. It furnishes another strong case for why these two grapes work well together.",Mr. Pickles,92,50.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Brian Benson 2013 Mr. Pickles Cabernet Sauvignon-Syrah (Paso Robles),Cabernet Sauvignon-Syrah,Brian Benson
29730,Spain,"Woodsy and smooth smelling, with integrated spice and black-fruit aromas. It feels like a padded vise grip, with demanding tannins and blackberry, toast and coffee flavors that narrow down due to tannic astringency. Incredibly flavorful and potent; drink or hold.",Summa Varietalis Estate Bottled Syrah+Cabernet Sauvignon+Petit Verdot,90,30.0,Central Spain,Dominio de Valdepusa,South Coast,Michael Schachner,@wineschach,Marques de Griñon 2005 Summa Varietalis Estate Bottled Syrah+Cabernet Sauvignon+Petit Verdot Red (Dominio de Valdepusa),Red Blend,Marques de Griñon
29736,US,"This is an elegant, even delicate vintage for this cuvée, with immediate impressions of wet stone, and fresh flavors of green melon, apple, celery and cucumber. The flavors are perfectly ripe and show good concentration, with lightly herbal highlights. Give this plenty of aeration as decanting would be helpful.",Côte Sud Vineyard,92,75.0,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,@paulgwine ,Domaine Serene 2013 Côte Sud Vineyard Chardonnay (Dundee Hills),Chardonnay,Domaine Serene
29744,US,"Black plum sauce, milk chocolate, pressed blackberry, black currant, hot gingerbread and caramel combine in a very inviting nose on this bottling. It's rounded, ripe and yet racy on the palate, with loads of purple fruit and flowers, a touch of clove and some candied plum. An excellent example of what Petite Sirah can be: juicy, structured and layered.",Reserve,93,59.0,California,Monterey,Central Coast,Matt Kettmann,@mattkettmann,Brecon Estate 2014 Reserve Petite Sirah (Monterey),Petite Sirah,Brecon Estate
29749,Chile,"Aromas of green bean, shoe polish, carob and blackberry are heavy and oaky. A creamy weight dominates the palate, which also shows an unbalanced streak of tartaric acid. Herbal blackberry, plum and licorice flavors finish minty, with a resinous oak feel.",Reserva Encinos,83,12.0,Colchagua Valley,,Napa,Michael Schachner,@wineschach,Santa Luz 2014 Reserva Encinos Carmenère (Colchagua Valley),Carmenère,Santa Luz
29751,England,"Evocative redcurrant notes play on the nose. They become more intense on the palate where lively fizz lets them mix with lemon and pink grapefruit zestiness. This wine is lively and fresh but the exuberant surface is supported by a firm and taut structure of subtle autolysis that provides the perfect backdrop for all the tart, refreshing berry fruit. It offers freshness, joy and verve in one tidy, neat package. Lovely now, it will develop. Drink 2017–2025.",Rosé,94,44.0,England,,Napa,Anne Krebiehl MW,@AnneInVino,Wiston Estate Winery 2014 Rosé Sparkling (England),Sparkling Blend,Wiston Estate Winery
29762,US,"A fine Cabernet, this is dry, full bodied and softly tannic, with real Napa elegance. Feels smooth in the mouth, offering concentrated blackberry, currant, dark chocolate and sweet oak flavors. Drink over the next six years.",Papa's Knoll Estate,89,45.0,California,Napa Valley,Napa,,,Buehler 2010 Papa's Knoll Estate Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Buehler
29768,Portugal,"Soft and fruity, this is a ripe style of rosé. It's dry and peppery, with fresh acidity cutting through its rounded texture. It's a rosé for food, with a full aftertaste.",Casa Ermelinda Freitas Monte de Baía,85,11.0,Península de Setúbal,,California Other,Roger Voss,@vossroger,Wines & Winemakers 2013 Casa Ermelinda Freitas Monte de Baía Rosé (Península de Setúbal),Rosé,Wines & Winemakers
29778,New Zealand,"This wine boasts an attractive nose of rose petals and red cherries, followed by cherry and pomegranate flavors on the lightweight palate. The tannins are supple and the finish fades quickly, making this a drink-now proposition.",,86,20.0,Marlborough,,Sierra Foothills,Joe Czerwinski,@JoeCz,Tablelands 2015 Pinot Noir (Marlborough),Pinot Noir,Tablelands
29784,US,"This 100% varietal wine's cocoa and sweet baking spice aromas are followed by ripe, luscious fruit and barrel flavors. Oak plays a prominent role, with light gamy notes that persist on the finish.",Heart of the Hill,87,30.0,Washington,Red Mountain,Columbia Valley,Sean P. Sullivan,@wawinereport,:Nota Bene 2013 Heart of the Hill Mourvèdre (Red Mountain),Mourvèdre,:Nota Bene
29791,Italy,"The best Sassicaia of the last 10 years, the 2004 vintage is an outstanding achievement. Cabernet Sauvignon and Cabernet Franc highlight the beauty of Tuscany and portray the region in terms of thick chocolate fudge, succulent cherry and currant, exotic spice and vanilla seed. Beyond those big aromas are little teasers: blue flowers, Mediterranean herbs, cola and light mineral shadings. It's lush and full in the mouth and will hold 20 or 30 years.",Sassicaia,97,190.0,Tuscany,Bolgheri Sassicaia,Washington Other,,,Tenuta San Guido 2004 Sassicaia  (Bolgheri Sassicaia),Red Blend,Tenuta San Guido
29794,Italy,"Made entirely with Petit Verdot, this opens with aromas of ripe black-skinned fruit and cooking spices. The straightforward palate shows black currant, vanilla and nutmeg alongside firm tannins. Enjoy soon.",PerCecco,88,35.0,Tuscany,Toscana,Sierra Foothills,Kerin O’Keefe,@kerinokeefe,Terre di Talamo 2012 PerCecco Petit Verdot (Toscana),Petit Verdot,Terre di Talamo
29810,US,"Three vineyards contribute to this lovely wine, two in Rutherford, both certified organic, and another in Soda Canyon which is at 800-feet in elevation. Red and blue fruit open for leather and a touch of cedar and dried herb—the wine ultimately elegant and Old World. The tannin weight is substantial but never distracting.",,91,75.0,California,Rutherford,Napa,Virginie Boone,@vboone,Pine & Brown 2013 Cabernet Sauvignon (Rutherford),Cabernet Sauvignon,Pine & Brown
29837,US,"From a unique vineyard site high above the Santa Maria Valley comes this bottling by the Fess Parker family that shows white pepper, tart elderberry, a touch of tar and dried herbs on the somewhat restrained nose. There is decent herbal lift to the black cassis and blackberry fruit, with hints of lavender and dried tarragon.",Colson Canyon Vineyard,92,40.0,California,Santa Barbara County,Central Coast,Matt Kettmann,@mattkettmann,Epiphany 2013 Colson Canyon Vineyard Syrah (Santa Barbara County),Syrah,Epiphany
29839,US,"Aged entirely in new French oak, the opening aroma reflects woody notes before revealing waves of rich, thick coconut and caramel. Full bodied in style, it finishes with a hint of sweetness.",Del Arroyo Vineyard,87,20.0,California,Livermore Valley,Central Coast,Virginie Boone,@vboone,Occasio 2011 Del Arroyo Vineyard Fumé Blanc (Livermore Valley),Fumé Blanc,Occasio
29877,Italy,"This pretty barrique-aged Vernaccia delivers a luminous, golden color and perfume-like aromas of jasmine, almond, pear, honey, apricot and melon. It has a creamy, smooth mouthfeel and ripe melon flavors that are typical of this Tuscan variety.",L'Albereta,88,21.0,Tuscany,Vernaccia di San Gimignano,Sonoma,,,Il Colombaio di Santachiara 2006 L'Albereta  (Vernaccia di San Gimignano),Vernaccia,Il Colombaio di Santachiara
29879,US,"This herb-laced wine comes from a 1,100-feet elevation outpost five miles from the ocean and shows both feral notes and robust fruit. Tart cranberry flavor dominates, complemented by orange peel nuances. Its tannins are in full force, calling for more time in the glass if not in the cellar. Best the second day after opening, if one can wait.",King Ridge Vineyard,93,80.0,California,Fort Ross-Seaview,Sonoma,Virginie Boone,@vboone,Blue Farm 2014 King Ridge Vineyard Pinot Noir (Fort Ross-Seaview),Pinot Noir,Blue Farm
29896,US,"Tar and black fruit emerge from the shadows of big tannins that pucker on the palate, begging for more time to soften. Robust and full bodied with a warm ripeness, it finishes flat.",Preston Vineyard,85,65.0,California,Napa Valley,Napa,Virginie Boone,@vboone,V. Sattui 2012 Preston Vineyard Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,V. Sattui
29903,Italy,"Apple, yellow flower and sea breeze aromas lead the way. The bright, elegant palate displays lemon, lime and walnut alongside vibrant acidity. A mineral vein underscores the savory flavors. Drink now or hold another two or three years for more complexity.",Shamaris,90,20.0,Sicily & Sardinia,Sicilia,Washington Other,Kerin O’Keefe,@kerinokeefe,Cusumano 2015 Shamaris Grillo (Sicilia),Grillo,Cusumano
29913,Argentina,"Immediately you know this is heavily oaked because the nose is charred and minty to the max. Airing pushes things toward tobacco and cedar, but it still tastes woody and resiny. Fruit notes of cassis, plum and cherry are spicy, while overall acidity is drawing.",Alta Las Barrancas Vineyards,87,34.0,Mendoza Province,Mendoza,Columbia Valley,Michael Schachner,@wineschach,Pascual Toso 2011 Alta Las Barrancas Vineyards Cabernet Sauvignon (Mendoza),Cabernet Sauvignon,Pascual Toso
